treatment,replicate,wavenumber,absorbance
trt1,rep2,1.540845E+03,3.70E-02
trt1,rep2,1.542773E+03,3.82E-02
trt1,rep2,1.544702E+03,3.88E-02
trt1,rep2,1.546630E+03,4.03E-02
trt1,rep2,1.548559E+03,4.19E-02
trt1,rep2,1.trt2487E+03,4.28E-02
trt1,rep2,1.552416E+03,4.41E-02
trt1,rep2,1.554344E+03,4.54E-02
trt1,rep2,1.556273E+03,4.71E-02
trt1,rep2,1.558201E+03,4.83E-02
trt1,rep2,1.560130E+03,4.60E-02
trt1,rep2,1.562058E+03,4.84E-02
trt1,rep2,1.563987E+03,4.98E-02
trt1,rep2,1.565915E+03,5.06E-02
trt1,rep2,1.567844E+03,5.18E-02
trt1,rep2,1.569772E+03,5.12E-02
trt1,rep2,1.571700E+03,5.19E-02
trt1,rep2,1.573629E+03,5.40E-02
trt1,rep2,1.575557E+03,5.42E-02
trt1,rep2,1.577486E+03,5.30E-02
trt1,rep2,1.579414E+03,5.40E-02
trt1,rep2,1.581343E+03,5.47E-02
trt1,rep2,1.583271E+03,5.50E-02
trt1,rep2,1.585200E+03,5.52E-02
trt1,rep2,1.587128E+03,5.54E-02
trt1,rep2,1.589057E+03,5.55E-02
trt1,rep2,1.590985E+03,5.55E-02
trt1,rep2,1.592914E+03,5.54E-02
trt1,rep2,1.594842E+03,5.50E-02
trt1,rep2,1.596771E+03,5.44E-02
trt1,rep2,1.598699E+03,5.41E-02
trt1,rep2,1.600627E+03,5.37E-02
trt1,rep2,1.602556E+03,5.30E-02
trt1,rep2,1.604484E+03,5.24E-02
trt1,rep2,1.606413E+03,5.20E-02
trt1,rep2,1.608341E+03,5.11E-02
trt1,rep2,1.610270E+03,5.00E-02
trt1,rep2,1.612198E+03,4.95E-02
trt1,rep2,1.614127E+03,4.97E-02
trt1,rep2,1.616055E+03,4.85E-02
trt1,rep2,1.617984E+03,4.62E-02
trt1,rep2,1.619912E+03,4.68E-02
trt1,rep2,1.621841E+03,4.70E-02
trt1,rep2,1.623769E+03,4.53E-02
trt1,rep2,1.625698E+03,4.49E-02
trt1,rep2,1.627626E+03,4.45E-02
trt1,rep2,1.629554E+03,4.37E-02
trt1,rep2,1.631483E+03,4.41E-02
trt1,rep2,1.633411E+03,4.49E-02
trt1,rep2,1.635340E+03,4.43E-02
trt1,rep2,1.637268E+03,4.21E-02
trt1,rep2,1.639197E+03,4.24E-02
trt1,rep2,1.641125E+03,4.26E-02
trt1,rep2,1.643054E+03,4.30E-02
trt1,rep2,1.644982E+03,4.35E-02
trt1,rep2,1.646911E+03,4.13E-02
trt1,rep2,1.648839E+03,4.07E-02
trt1,rep2,1.650768E+03,4.27E-02
trt1,rep2,1.652696E+03,4.21E-02
trt1,rep2,1.654625E+03,3.86E-02
trt1,rep2,1.656553E+03,3.94E-02
trt1,rep2,1.658481E+03,3.98E-02
trt1,rep2,1.660410E+03,3.98E-02
trt1,rep2,1.662338E+03,3.87E-02
trt1,rep2,1.664267E+03,3.76E-02
trt1,rep2,1.666195E+03,3.82E-02
trt1,rep2,1.668124E+03,3.84E-02
trt1,rep2,1.670052E+03,3.67E-02
trt1,rep2,1.671981E+03,3.62E-02
trt1,rep2,1.673909E+03,3.65E-02
trt1,rep2,1.675838E+03,3.52E-02
trt1,rep2,1.677766E+03,3.53E-02
trt1,rep2,1.679695E+03,3.55E-02
trt1,rep2,1.681623E+03,3.59E-02
trt1,rep2,1.683552E+03,3.53E-02
trt1,rep2,1.685480E+03,3.33E-02
trt1,rep2,1.687408E+03,3.41E-02
trt1,rep2,1.689337E+03,3.40E-02
trt1,rep2,1.691265E+03,3.39E-02
trt1,rep2,1.693194E+03,3.46E-02
trt1,rep2,1.695122E+03,3.48E-02
trt1,rep2,1.697051E+03,3.37E-02
trt1,rep2,1.698979E+03,3.40E-02
trt1,rep2,1.700908E+03,3.24E-02
trt1,rep2,1.702836E+03,3.30E-02
trt1,rep2,1.704765E+03,3.31E-02
trt1,rep2,1.706693E+03,3.20E-02
trt1,rep2,1.708622E+03,3.18E-02
trt1,rep2,1.710trt2E+03,3.16E-02
trt1,rep2,1.712479E+03,3.14E-02
trt1,rep2,1.714407E+03,3.10E-02
trt1,rep2,1.716335E+03,2.96E-02
trt1,rep2,1.718264E+03,2.71E-02
trt1,rep2,1.720192E+03,2.68E-02
trt1,rep2,1.722121E+03,2.69E-02
trt1,rep2,1.724049E+03,2.64E-02
trt1,rep2,1.725978E+03,2.61E-02
trt1,rep2,1.727906E+03,2.59E-02
trt1,rep2,1.729835E+03,2.55E-02
trt1,rep2,1.731763E+03,2.55E-02
trt1,rep2,1.733692E+03,2.39E-02
trt1,rep2,1.735620E+03,2.16E-02
trt1,rep2,1.737549E+03,2.15E-02
trt1,rep2,1.739477E+03,1.95E-02
trt1,rep2,1.741406E+03,1.74E-02
trt1,rep2,1.743334E+03,1.58E-02
trt1,rep2,1.745262E+03,1.43E-02
trt1,rep2,1.747191E+03,1.31E-02
trt1,rep2,1.749119E+03,1.14E-02
trt1,rep2,1.751048E+03,9.73E-03
trt1,rep2,1.752976E+03,8.69E-03
trt1,rep2,1.754905E+03,8.20E-03
trt1,rep2,1.756833E+03,7.26E-03
trt1,rep2,1.758762E+03,6.59E-03
trt1,rep2,1.760690E+03,6.30E-03
trt1,rep2,1.762619E+03,5.44E-03
trt1,rep2,1.764547E+03,5.14E-03
trt1,rep2,1.766476E+03,4.88E-03
trt1,rep2,1.768404E+03,4.48E-03
trt1,rep2,1.770333E+03,4.26E-03
trt1,rep2,1.772261E+03,3.61E-03
trt1,rep2,1.774189E+03,3.15E-03
trt1,rep2,1.776118E+03,3.14E-03
trt1,rep2,1.778046E+03,2.91E-03
trt1,rep2,1.779975E+03,2.56E-03
trt1,rep2,1.781903E+03,2.23E-03
trt1,rep2,1.783832E+03,2.18E-03
trt1,rep2,1.785760E+03,1.92E-03
trt1,rep2,1.787689E+03,1.85E-03
trt1,rep2,1.789617E+03,1.72E-03
trt1,rep2,1.791546E+03,1.29E-03
trt1,rep2,1.793474E+03,8.01E-04
trt1,rep2,1.795403E+03,9.13E-04
trt1,rep2,1.797331E+03,8.10E-04
trt1,rep2,1.799260E+03,6.78E-04
trt1,rep2,1.801188E+03,3.73E-04
trt1,rep2,1.803116E+03,3.11E-04
trt1,rep2,1.805045E+03,3.41E-04
trt1,rep2,1.806973E+03,3.78E-04
trt1,rep2,1.808902E+03,2.35E-04
trt1,rep2,1.810830E+03,1.60E-04
trt1,rep2,1.812759E+03,9.01E-05
trt1,rep2,1.814687E+03,1.71E-04
trt1,rep2,1.816616E+03,1.87E-04
trt1,rep2,1.818544E+03,3.73E-04
trt1,rep2,1.820473E+03,4.54E-04
trt1,rep2,1.822401E+03,5.77E-04
trt1,rep2,1.824330E+03,5.39E-04
trt1,rep2,1.826258E+03,6.17E-04
trt1,rep2,1.828187E+03,7.62E-04
trt1,rep2,1.830115E+03,7.74E-04
trt1,rep2,1.832043E+03,8.98E-04
trt1,rep2,1.833972E+03,1.29E-03
trt1,rep2,1.835900E+03,1.42E-03
trt1,rep2,1.837829E+03,1.37E-03
trt1,rep2,1.839757E+03,1.31E-03
trt1,rep2,1.841686E+03,1.48E-03
trt1,rep2,1.843614E+03,1.43E-03
trt1,rep2,1.845543E+03,1.66E-03
trt1,rep2,1.847471E+03,1.91E-03
trt1,rep2,1.849400E+03,2.04E-03
trt1,rep2,1.851328E+03,2.08E-03
trt1,rep2,1.853257E+03,2.30E-03
trt1,rep2,1.855185E+03,2.38E-03
trt1,rep2,1.857114E+03,2.63E-03
trt1,rep2,1.859042E+03,2.78E-03
trt1,rep2,1.860970E+03,2.97E-03
trt1,rep2,1.862899E+03,3.02E-03
trt1,rep2,1.864827E+03,2.99E-03
trt1,rep2,1.866756E+03,2.85E-03
trt1,rep2,1.868684E+03,3.15E-03
trt1,rep2,1.870613E+03,3.45E-03
trt1,rep2,1.872541E+03,3.80E-03
trt1,rep2,1.874470E+03,3.86E-03
trt1,rep2,1.876398E+03,3.85E-03
trt1,rep2,1.878327E+03,3.87E-03
trt1,rep2,1.880255E+03,4.08E-03
trt1,rep2,1.882184E+03,4.15E-03
trt1,rep2,1.884112E+03,4.49E-03
trt1,rep2,1.886041E+03,4.77E-03
trt1,rep2,1.887969E+03,4.80E-03
trt1,rep2,1.889897E+03,4.62E-03
trt1,rep2,1.891826E+03,4.79E-03
trt1,rep2,1.893754E+03,5.01E-03
trt1,rep2,1.895683E+03,5.27E-03
trt1,rep2,1.897611E+03,5.27E-03
trt1,rep2,1.899540E+03,5.36E-03
trt1,rep2,1.901468E+03,5.56E-03
trt1,rep2,1.903397E+03,5.87E-03
trt1,rep2,1.905325E+03,5.98E-03
trt1,rep2,1.907254E+03,6.17E-03
trt1,rep2,1.909182E+03,6.29E-03
trt1,rep2,1.911111E+03,6.49E-03
trt1,rep2,1.913039E+03,6.61E-03
trt1,rep2,1.914968E+03,6.87E-03
trt1,rep2,1.916896E+03,6.89E-03
trt1,rep2,1.918824E+03,6.78E-03
trt1,rep2,1.920753E+03,6.69E-03
trt1,rep2,1.922681E+03,6.91E-03
trt1,rep2,1.924610E+03,7.24E-03
trt1,rep2,1.926538E+03,7.53E-03
trt1,rep2,1.928467E+03,7.49E-03
trt1,rep2,1.930395E+03,7.52E-03
trt1,rep2,1.932324E+03,7.45E-03
trt1,rep2,1.934252E+03,7.61E-03
trt1,rep2,1.936181E+03,7.80E-03
trt1,rep2,1.938109E+03,8.14E-03
trt1,rep2,1.940038E+03,8.48E-03
trt1,rep2,1.941966E+03,8.94E-03
trt1,rep2,1.943895E+03,8.97E-03
trt1,rep2,1.945823E+03,9.09E-03
trt1,rep2,1.947751E+03,9.15E-03
trt1,rep2,1.949680E+03,9.08E-03
trt1,rep2,1.951608E+03,8.80E-03
trt1,rep2,1.953537E+03,8.97E-03
trt1,rep2,1.955465E+03,8.87E-03
trt1,rep2,1.957394E+03,8.93E-03
trt1,rep2,1.959322E+03,9.14E-03
trt1,rep2,1.961251E+03,9.73E-03
trt1,rep2,1.963179E+03,1.03E-02
trt1,rep2,1.965108E+03,1.04E-02
trt1,rep2,1.967036E+03,1.01E-02
trt1,rep2,1.968965E+03,1.01E-02
trt1,rep2,1.970893E+03,1.02E-02
trt1,rep2,1.972822E+03,1.06E-02
trt1,rep2,1.974750E+03,1.07E-02
trt1,rep2,1.976678E+03,1.15E-02
trt1,rep2,1.978607E+03,1.22E-02
trt1,rep2,1.980535E+03,1.21E-02
trt1,rep2,1.982464E+03,1.16E-02
trt1,rep2,1.984392E+03,1.20E-02
trt1,rep2,1.986321E+03,1.20E-02
trt1,rep2,1.988249E+03,1.19E-02
trt1,rep2,1.990178E+03,1.19E-02
trt1,rep2,1.992106E+03,1.18E-02
trt1,rep2,1.994035E+03,1.19E-02
trt1,rep2,1.995963E+03,1.23E-02
trt1,rep2,1.997892E+03,1.24E-02
trt1,rep2,1.999820E+03,1.23E-02
trt1,rep2,2.001749E+03,1.21E-02
trt1,rep2,2.003677E+03,1.22E-02
trt1,rep2,2.005605E+03,1.25E-02
trt1,rep2,2.007534E+03,1.34E-02
trt1,rep2,2.009462E+03,1.34E-02
trt1,rep2,2.011391E+03,1.30E-02
trt1,rep2,2.013319E+03,1.29E-02
trt1,rep2,2.015248E+03,1.28E-02
trt1,rep2,2.017176E+03,1.28E-02
trt1,rep2,2.019105E+03,1.33E-02
trt1,rep2,2.021033E+03,1.37E-02
trt1,rep2,2.022962E+03,1.44E-02
trt1,rep2,2.024890E+03,1.46E-02
trt1,rep2,2.026819E+03,1.47E-02
trt1,rep2,2.028747E+03,1.48E-02
trt1,rep2,2.030676E+03,1.51E-02
trt1,rep2,2.032604E+03,1.52E-02
trt1,rep2,2.034532E+03,1.52E-02
trt1,rep2,2.036461E+03,1.51E-02
trt1,rep2,2.038389E+03,1.53E-02
trt1,rep2,2.040318E+03,1.51E-02
trt1,rep2,2.042246E+03,1.50E-02
trt1,rep2,2.044175E+03,1.52E-02
trt1,rep2,2.046103E+03,1.56E-02
trt1,rep2,2.048032E+03,1.62E-02
trt1,rep2,2.049960E+03,1.65E-02
trt1,rep2,2.051889E+03,1.59E-02
trt1,rep2,2.053817E+03,1.53E-02
trt1,rep2,2.055746E+03,1.54E-02
trt1,rep2,2.057674E+03,1.55E-02
trt1,rep2,2.059603E+03,1.54E-02
trt1,rep2,2.061531E+03,1.56E-02
trt1,rep2,2.063459E+03,1.55E-02
trt1,rep2,2.065388E+03,1.54E-02
trt1,rep2,2.067316E+03,1.56E-02
trt1,rep2,2.069245E+03,1.58E-02
trt1,rep2,2.071173E+03,1.58E-02
trt1,rep2,2.073102E+03,1.58E-02
trt1,rep2,2.075030E+03,1.58E-02
trt1,rep2,2.076959E+03,1.60E-02
trt1,rep2,2.078887E+03,1.61E-02
trt1,rep2,2.080816E+03,1.62E-02
trt1,rep2,2.082744E+03,1.63E-02
trt1,rep2,2.084673E+03,1.62E-02
trt1,rep2,2.086601E+03,1.60E-02
trt1,rep2,2.088530E+03,1.62E-02
trt1,rep2,2.090458E+03,1.61E-02
trt1,rep2,2.092386E+03,1.60E-02
trt1,rep2,2.094315E+03,1.60E-02
trt1,rep2,2.096243E+03,1.65E-02
trt1,rep2,2.098172E+03,1.67E-02
trt1,rep2,2.100100E+03,1.68E-02
trt1,rep2,2.102029E+03,1.69E-02
trt1,rep2,2.103957E+03,1.70E-02
trt1,rep2,2.105886E+03,1.70E-02
trt1,rep2,2.107814E+03,1.71E-02
trt1,rep2,2.109743E+03,1.73E-02
trt1,rep2,2.111671E+03,1.75E-02
trt1,rep2,2.113600E+03,1.76E-02
trt1,rep2,2.115528E+03,1.76E-02
trt1,rep2,2.117457E+03,1.75E-02
trt1,rep2,2.119385E+03,1.75E-02
trt1,rep2,2.121313E+03,1.74E-02
trt1,rep2,2.123242E+03,1.73E-02
trt1,rep2,2.125170E+03,1.73E-02
trt1,rep2,2.127099E+03,1.73E-02
trt1,rep2,2.129027E+03,1.71E-02
trt1,rep2,2.130956E+03,1.68E-02
trt1,rep2,2.132884E+03,1.66E-02
trt1,rep2,2.134813E+03,1.70E-02
trt1,rep2,2.136741E+03,1.75E-02
trt1,rep2,2.138670E+03,1.79E-02
trt1,rep2,2.140598E+03,1.80E-02
trt1,rep2,2.142527E+03,1.81E-02
trt1,rep2,2.144455E+03,1.82E-02
trt1,rep2,2.146384E+03,1.83E-02
trt1,rep2,2.148312E+03,1.82E-02
trt1,rep2,2.150240E+03,1.80E-02
trt1,rep2,2.152169E+03,1.74E-02
trt1,rep2,2.154097E+03,1.71E-02
trt1,rep2,2.156026E+03,1.72E-02
trt1,rep2,2.157954E+03,1.83E-02
trt1,rep2,2.159883E+03,2.00E-02
trt1,rep2,2.161811E+03,2.12E-02
trt1,rep2,2.163740E+03,2.15E-02
trt1,rep2,2.165668E+03,2.14E-02
trt1,rep2,2.167597E+03,2.09E-02
trt1,rep2,2.169525E+03,2.05E-02
trt1,rep2,2.171454E+03,2.03E-02
trt1,rep2,2.173382E+03,2.03E-02
trt1,rep2,2.175311E+03,2.03E-02
trt1,rep2,2.177239E+03,2.06E-02
trt1,rep2,2.179167E+03,2.06E-02
trt1,rep2,2.181096E+03,2.06E-02
trt1,rep2,2.183024E+03,2.08E-02
trt1,rep2,2.184953E+03,2.13E-02
trt1,rep2,2.186881E+03,2.15E-02
trt1,rep2,2.188810E+03,2.15E-02
trt1,rep2,2.190738E+03,2.13E-02
trt1,rep2,2.192667E+03,2.13E-02
trt1,rep2,2.194595E+03,2.14E-02
trt1,rep2,2.196524E+03,2.15E-02
trt1,rep2,2.198452E+03,2.15E-02
trt1,rep2,2.200381E+03,2.15E-02
trt1,rep2,2.202309E+03,2.15E-02
trt1,rep2,2.204238E+03,2.17E-02
trt1,rep2,2.206166E+03,2.17E-02
trt1,rep2,2.208094E+03,2.17E-02
trt1,rep2,2.210023E+03,2.17E-02
trt1,rep2,2.211951E+03,2.18E-02
trt1,rep2,2.213880E+03,2.19E-02
trt1,rep2,2.215808E+03,2.19E-02
trt1,rep2,2.217737E+03,2.20E-02
trt1,rep2,2.219665E+03,2.22E-02
trt1,rep2,2.221594E+03,2.23E-02
trt1,rep2,2.223522E+03,2.24E-02
trt1,rep2,2.225451E+03,2.24E-02
trt1,rep2,2.227379E+03,2.24E-02
trt1,rep2,2.229308E+03,2.23E-02
trt1,rep2,2.231236E+03,2.23E-02
trt1,rep2,2.233165E+03,2.23E-02
trt1,rep2,2.235093E+03,2.24E-02
trt1,rep2,2.237021E+03,2.23E-02
trt1,rep2,2.238950E+03,2.25E-02
trt1,rep2,2.240878E+03,2.28E-02
trt1,rep2,2.242807E+03,2.29E-02
trt1,rep2,2.244735E+03,2.29E-02
trt1,rep2,2.246664E+03,2.29E-02
trt1,rep2,2.248592E+03,2.27E-02
trt1,rep2,2.250521E+03,2.25E-02
trt1,rep2,2.252449E+03,2.26E-02
trt1,rep2,2.254378E+03,2.28E-02
trt1,rep2,2.256306E+03,2.30E-02
trt1,rep2,2.258235E+03,2.32E-02
trt1,rep2,2.260163E+03,2.34E-02
trt1,rep2,2.262092E+03,2.36E-02
trt1,rep2,2.264020E+03,2.36E-02
trt1,rep2,2.265948E+03,2.36E-02
trt1,rep2,2.267877E+03,2.36E-02
trt1,rep2,2.269805E+03,2.37E-02
trt1,rep2,2.271734E+03,2.38E-02
trt1,rep2,2.273662E+03,2.38E-02
trt1,rep2,2.275591E+03,2.38E-02
trt1,rep2,2.277519E+03,2.39E-02
trt1,rep2,2.279448E+03,2.40E-02
trt1,rep2,2.281376E+03,2.40E-02
trt1,rep2,2.283305E+03,2.41E-02
trt1,rep2,2.285233E+03,2.41E-02
trt1,rep2,2.287162E+03,2.40E-02
trt1,rep2,2.289090E+03,2.40E-02
trt1,rep2,2.291019E+03,2.40E-02
trt1,rep2,2.292947E+03,2.40E-02
trt1,rep2,2.294875E+03,2.40E-02
trt1,rep2,2.296804E+03,2.39E-02
trt1,rep2,2.298732E+03,2.40E-02
trt1,rep2,2.trt1661E+03,2.41E-02
trt1,rep2,2.302589E+03,2.42E-02
trt1,rep2,2.304518E+03,2.42E-02
trt1,rep2,2.306446E+03,2.43E-02
trt1,rep2,2.308375E+03,2.44E-02
trt1,rep2,2.310303E+03,2.44E-02
trt1,rep2,2.312232E+03,2.44E-02
trt1,rep2,2.314160E+03,2.45E-02
trt1,rep2,2.316089E+03,2.47E-02
trt1,rep2,2.318017E+03,2.49E-02
trt1,rep2,2.319946E+03,2.51E-02
trt1,rep2,2.321874E+03,2.54E-02
trt1,rep2,2.323802E+03,2.55E-02
trt1,rep2,2.325731E+03,2.51E-02
trt1,rep2,2.327659E+03,2.48E-02
trt1,rep2,2.329588E+03,2.47E-02
trt1,rep2,2.331516E+03,2.47E-02
trt1,rep2,2.333445E+03,2.46E-02
trt1,rep2,2.335373E+03,2.45E-02
trt1,rep2,2.337302E+03,2.47E-02
trt1,rep2,2.339230E+03,2.50E-02
trt1,rep2,2.341159E+03,2.50E-02
trt1,rep2,2.343087E+03,2.49E-02
trt1,rep2,2.345016E+03,2.47E-02
trt1,rep2,2.346944E+03,2.46E-02
trt1,rep2,2.348873E+03,2.48E-02
trt1,rep2,2.350801E+03,2.51E-02
trt1,rep2,2.352729E+03,2.53E-02
trt1,rep2,2.354658E+03,2.58E-02
trt1,rep2,2.356586E+03,2.62E-02
trt1,rep2,2.358515E+03,2.63E-02
trt1,rep2,2.360443E+03,2.61E-02
trt1,rep2,2.362372E+03,2.59E-02
trt1,rep2,2.364trt1E+03,2.57E-02
trt1,rep2,2.366229E+03,2.58E-02
trt1,rep2,2.368157E+03,2.57E-02
trt1,rep2,2.370086E+03,2.56E-02
trt1,rep2,2.372014E+03,2.56E-02
trt1,rep2,2.373943E+03,2.57E-02
trt1,rep2,2.375871E+03,2.58E-02
trt1,rep2,2.377800E+03,2.58E-02
trt1,rep2,2.379728E+03,2.58E-02
trt1,rep2,2.381656E+03,2.58E-02
trt1,rep2,2.383585E+03,2.59E-02
trt1,rep2,2.385513E+03,2.60E-02
trt1,rep2,2.387442E+03,2.61E-02
trt1,rep2,2.389370E+03,2.62E-02
trt1,rep2,2.391299E+03,2.62E-02
trt1,rep2,2.393227E+03,2.64E-02
trt1,rep2,2.395156E+03,2.65E-02
trt1,rep2,2.397084E+03,2.66E-02
trt1,rep2,2.399013E+03,2.67E-02
trt1,rep2,2.400941E+03,2.68E-02
trt1,rep2,2.402870E+03,2.68E-02
trt1,rep2,2.404798E+03,2.69E-02
trt1,rep2,2.406727E+03,2.70E-02
trt1,rep2,2.408655E+03,2.72E-02
trt1,rep2,2.410583E+03,2.73E-02
trt1,rep2,2.412512E+03,2.74E-02
trt1,rep2,2.414440E+03,2.75E-02
trt1,rep2,2.416369E+03,2.77E-02
trt1,rep2,2.418297E+03,2.77E-02
trt1,rep2,2.420226E+03,2.78E-02
trt1,rep2,2.422154E+03,2.79E-02
trt1,rep2,2.424083E+03,2.80E-02
trt1,rep2,2.426011E+03,2.81E-02
trt1,rep2,2.427940E+03,2.81E-02
trt1,rep2,2.429868E+03,2.82E-02
trt1,rep2,2.431797E+03,2.83E-02
trt1,rep2,2.433725E+03,2.85E-02
trt1,rep2,2.435654E+03,2.86E-02
trt1,rep2,2.437582E+03,2.87E-02
trt1,rep2,2.439510E+03,2.89E-02
trt1,rep2,2.441439E+03,2.90E-02
trt1,rep2,2.443367E+03,2.89E-02
trt1,rep2,2.445296E+03,2.90E-02
trt1,rep2,2.447224E+03,2.91E-02
trt1,rep2,2.449153E+03,2.92E-02
trt1,rep2,2.451081E+03,2.92E-02
trt1,rep2,2.453010E+03,2.93E-02
trt1,rep2,2.454938E+03,2.94E-02
trt1,rep2,2.456867E+03,2.94E-02
trt1,rep2,2.458795E+03,2.94E-02
trt1,rep2,2.460724E+03,2.94E-02
trt1,rep2,2.462652E+03,2.95E-02
trt1,rep2,2.464581E+03,2.95E-02
trt1,rep2,2.466509E+03,2.96E-02
trt1,rep2,2.468438E+03,2.97E-02
trt1,rep2,2.470366E+03,2.98E-02
trt1,rep2,2.472294E+03,2.99E-02
trt1,rep2,2.474223E+03,3.00E-02
trt1,rep2,2.476151E+03,3.02E-02
trt1,rep2,2.478080E+03,3.03E-02
trt1,rep2,2.480008E+03,3.04E-02
trt1,rep2,2.481937E+03,3.04E-02
trt1,rep2,2.483865E+03,3.04E-02
trt1,rep2,2.485794E+03,3.04E-02
trt1,rep2,2.487722E+03,3.04E-02
trt1,rep2,2.489651E+03,3.05E-02
trt1,rep2,2.491579E+03,3.07E-02
trt1,rep2,2.493508E+03,3.08E-02
trt1,rep2,2.495436E+03,3.08E-02
trt1,rep2,2.497365E+03,3.08E-02
trt1,rep2,2.499293E+03,3.08E-02
trt1,rep2,2.501221E+03,3.09E-02
trt1,rep2,2.503150E+03,3.09E-02
trt1,rep2,2.505078E+03,3.10E-02
trt1,rep2,2.507007E+03,3.12E-02
trt1,rep2,2.508935E+03,3.14E-02
trt1,rep2,2.510864E+03,3.14E-02
trt1,rep2,2.512792E+03,3.15E-02
trt1,rep2,2.514721E+03,3.16E-02
trt1,rep2,2.516649E+03,3.16E-02
trt1,rep2,2.518578E+03,3.16E-02
trt1,rep2,2.520506E+03,3.17E-02
trt1,rep2,2.522435E+03,3.18E-02
trt1,rep2,2.524363E+03,3.19E-02
trt1,rep2,2.526292E+03,3.20E-02
trt1,rep2,2.528220E+03,3.20E-02
trt1,rep2,2.530148E+03,3.20E-02
trt1,rep2,2.532077E+03,3.21E-02
trt1,rep2,2.534005E+03,3.21E-02
trt1,rep2,2.535934E+03,3.21E-02
trt1,rep2,2.537862E+03,3.23E-02
trt1,rep2,2.539791E+03,3.24E-02
trt1,rep2,2.541719E+03,3.25E-02
trt1,rep2,2.543648E+03,3.26E-02
trt1,rep2,2.545576E+03,3.26E-02
trt1,rep2,2.547505E+03,3.27E-02
trt1,rep2,2.549433E+03,3.26E-02
trt1,rep2,2.551362E+03,3.28E-02
trt1,rep2,2.553290E+03,3.28E-02
trt1,rep2,2.555219E+03,3.28E-02
trt1,rep2,2.557147E+03,3.29E-02
trt1,rep2,2.559075E+03,3.30E-02
trt1,rep2,2.561004E+03,3.30E-02
trt1,rep2,2.562932E+03,3.31E-02
trt1,rep2,2.564861E+03,3.32E-02
trt1,rep2,2.566789E+03,3.33E-02
trt1,rep2,2.568718E+03,3.32E-02
trt1,rep2,2.570646E+03,3.33E-02
trt1,rep2,2.572575E+03,3.34E-02
trt1,rep2,2.574503E+03,3.34E-02
trt1,rep2,2.576432E+03,3.35E-02
trt1,rep2,2.578360E+03,3.36E-02
trt1,rep2,2.580289E+03,3.37E-02
trt1,rep2,2.582217E+03,3.38E-02
trt1,rep2,2.584146E+03,3.39E-02
trt1,rep2,2.586074E+03,3.38E-02
trt1,rep2,2.588002E+03,3.38E-02
trt1,rep2,2.589931E+03,3.39E-02
trt1,rep2,2.591859E+03,3.40E-02
trt1,rep2,2.593788E+03,3.40E-02
trt1,rep2,2.595716E+03,3.41E-02
trt1,rep2,2.597645E+03,3.41E-02
trt1,rep2,2.599573E+03,3.41E-02
trt1,rep2,2.601502E+03,3.42E-02
trt1,rep2,2.603430E+03,3.42E-02
trt1,rep2,2.605359E+03,3.43E-02
trt1,rep2,2.607287E+03,3.43E-02
trt1,rep2,2.609216E+03,3.45E-02
trt1,rep2,2.611144E+03,3.46E-02
trt1,rep2,2.613073E+03,3.46E-02
trt1,rep2,2.615001E+03,3.45E-02
trt1,rep2,2.616929E+03,3.45E-02
trt1,rep2,2.618858E+03,3.46E-02
trt1,rep2,2.620786E+03,3.47E-02
trt1,rep2,2.622715E+03,3.47E-02
trt1,rep2,2.624643E+03,3.48E-02
trt1,rep2,2.626572E+03,3.48E-02
trt1,rep2,2.62trt30E+03,3.49E-02
trt1,rep2,2.630429E+03,3.49E-02
trt1,rep2,2.632357E+03,3.50E-02
trt1,rep2,2.634286E+03,3.50E-02
trt1,rep2,2.636214E+03,3.50E-02
trt1,rep2,2.638143E+03,3.50E-02
trt1,rep2,2.640071E+03,3.50E-02
trt1,rep2,2.642000E+03,3.50E-02
trt1,rep2,2.643928E+03,3.51E-02
trt1,rep2,2.645856E+03,3.51E-02
trt1,rep2,2.647785E+03,3.52E-02
trt1,rep2,2.649713E+03,3.52E-02
trt1,rep2,2.651642E+03,3.53E-02
trt1,rep2,2.653570E+03,3.52E-02
trt1,rep2,2.655499E+03,3.52E-02
trt1,rep2,2.657427E+03,3.52E-02
trt1,rep2,2.659356E+03,3.53E-02
trt1,rep2,2.661284E+03,3.52E-02
trt1,rep2,2.663213E+03,3.52E-02
trt1,rep2,2.665141E+03,3.52E-02
trt1,rep2,2.667070E+03,3.53E-02
trt1,rep2,2.668998E+03,3.53E-02
trt1,rep2,2.670927E+03,3.53E-02
trt1,rep2,2.672855E+03,3.54E-02
trt1,rep2,2.674783E+03,3.55E-02
trt1,rep2,2.676712E+03,3.56E-02
trt1,rep2,2.678640E+03,3.56E-02
trt1,rep2,2.680569E+03,3.56E-02
trt1,rep2,2.682497E+03,3.57E-02
trt1,rep2,2.684426E+03,3.58E-02
trt1,rep2,2.686354E+03,3.59E-02
trt1,rep2,2.688283E+03,3.60E-02
trt1,rep2,2.690211E+03,3.61E-02
trt1,rep2,2.692140E+03,3.61E-02
trt1,rep2,2.694068E+03,3.62E-02
trt1,rep2,2.695997E+03,3.63E-02
trt1,rep2,2.697925E+03,3.64E-02
trt1,rep2,2.699854E+03,3.65E-02
trt1,rep2,2.701782E+03,3.65E-02
trt1,rep2,2.703710E+03,3.66E-02
trt1,rep2,2.705639E+03,3.66E-02
trt1,rep2,2.707567E+03,3.67E-02
trt1,rep2,2.709496E+03,3.68E-02
