treatment,replicate,wavenumber,absorbance
trt3,rep1,1.855185E+03,6.57E-03
trt3,rep1,1.857114E+03,6.70E-03
trt3,rep1,1.859042E+03,6.79E-03
trt3,rep1,1.860970E+03,6.74E-03
trt3,rep1,1.862899E+03,6.77E-03
trt3,rep1,1.864827E+03,7.31E-03
trt3,rep1,1.866756E+03,7.50E-03
trt3,rep1,1.868684E+03,5.98E-03
trt3,rep1,1.870613E+03,5.32E-03
trt3,rep1,1.872541E+03,6.20E-03
trt3,rep1,1.874470E+03,6.56E-03
trt3,rep1,1.876398E+03,6.59E-03
trt3,rep1,1.878327E+03,6.48E-03
trt3,rep1,1.880255E+03,6.55E-03
trt3,rep1,1.882184E+03,6.62E-03
trt3,rep1,1.884112E+03,6.50E-03
trt3,rep1,1.886041E+03,6.49E-03
trt3,rep1,1.887969E+03,6.80E-03
trt3,rep1,1.889897E+03,6.13E-03
trt3,rep1,1.891826E+03,6.31E-03
trt3,rep1,1.893754E+03,6.69E-03
trt3,rep1,1.895683E+03,6.28E-03
trt3,rep1,1.897611E+03,6.26E-03
trt3,rep1,1.899540E+03,6.60E-03
trt3,rep1,1.901468E+03,6.60E-03
trt3,rep1,1.903397E+03,6.60E-03
trt3,rep1,1.905325E+03,6.68E-03
trt3,rep1,1.907254E+03,6.78E-03
trt3,rep1,1.909182E+03,6.37E-03
trt3,rep1,1.911111E+03,6.09E-03
trt3,rep1,1.913039E+03,6.37E-03
trt3,rep1,1.914968E+03,6.99E-03
trt3,rep1,1.916896E+03,6.78E-03
trt3,rep1,1.918824E+03,5.84E-03
trt3,rep1,1.920753E+03,6.43E-03
trt3,rep1,1.922681E+03,6.16E-03
trt3,rep1,1.924610E+03,5.70E-03
trt3,rep1,1.926538E+03,6.08E-03
trt3,rep1,1.928467E+03,6.21E-03
trt3,rep1,1.930395E+03,6.27E-03
trt3,rep1,1.932324E+03,6.12E-03
trt3,rep1,1.934252E+03,5.94E-03
trt3,rep1,1.936181E+03,5.79E-03
trt3,rep1,1.938109E+03,5.84E-03
trt3,rep1,1.940038E+03,6.39E-03
trt3,rep1,1.941966E+03,6.30E-03
trt3,rep1,1.943895E+03,5.44E-03
trt3,rep1,1.945823E+03,5.57E-03
trt3,rep1,1.947751E+03,5.58E-03
trt3,rep1,1.949680E+03,5.54E-03
trt3,rep1,1.951608E+03,5.37E-03
trt3,rep1,1.953537E+03,5.43E-03
trt3,rep1,1.955465E+03,5.36E-03
trt3,rep1,1.957394E+03,5.33E-03
trt3,rep1,1.959322E+03,4.82E-03
trt3,rep1,1.961251E+03,4.49E-03
trt3,rep1,1.963179E+03,4.57E-03
trt3,rep1,1.965108E+03,4.76E-03
trt3,rep1,1.967036E+03,4.05E-03
trt3,rep1,1.968965E+03,3.42E-03
trt3,rep1,1.970893E+03,3.18E-03
trt3,rep1,1.972822E+03,3.18E-03
trt3,rep1,1.974750E+03,3.20E-03
trt3,rep1,1.976678E+03,3.47E-03
trt3,rep1,1.978607E+03,3.32E-03
trt3,rep1,1.980535E+03,3.42E-03
trt3,rep1,1.982464E+03,3.77E-03
trt3,rep1,1.984392E+03,4.40E-03
trt3,rep1,1.986321E+03,4.87E-03
trt3,rep1,1.988249E+03,4.65E-03
trt3,rep1,1.990178E+03,4.07E-03
trt3,rep1,1.992106E+03,3.58E-03
trt3,rep1,1.994035E+03,3.70E-03
trt3,rep1,1.995963E+03,4.33E-03
trt3,rep1,1.997892E+03,4.32E-03
trt3,rep1,1.999820E+03,4.07E-03
trt3,rep1,2.001749E+03,3.67E-03
trt3,rep1,2.003677E+03,3.63E-03
trt3,rep1,2.005605E+03,3.46E-03
trt3,rep1,2.007534E+03,3.58E-03
trt3,rep1,2.009462E+03,3.60E-03
trt3,rep1,2.011391E+03,3.70E-03
trt3,rep1,2.013319E+03,3.49E-03
trt3,rep1,2.015248E+03,3.19E-03
trt3,rep1,2.017176E+03,2.85E-03
trt3,rep1,2.019105E+03,3.03E-03
trt3,rep1,2.021033E+03,2.99E-03
trt3,rep1,2.022962E+03,3.16E-03
trt3,rep1,2.024890E+03,3.10E-03
trt3,rep1,2.026819E+03,2.97E-03
trt3,rep1,2.028747E+03,2.80E-03
trt3,rep1,2.030676E+03,3.00E-03
trt3,rep1,2.032604E+03,2.89E-03
trt3,rep1,2.034532E+03,3.02E-03
trt3,rep1,2.036461E+03,3.16E-03
trt3,rep1,2.038389E+03,3.51E-03
trt3,rep1,2.040318E+03,3.51E-03
trt3,rep1,2.042246E+03,3.45E-03
trt3,rep1,2.044175E+03,3.67E-03
trt3,rep1,2.046103E+03,4.05E-03
trt3,rep1,2.048032E+03,3.94E-03
trt3,rep1,2.049960E+03,4.19E-03
trt3,rep1,2.051889E+03,4.52E-03
trt3,rep1,2.053817E+03,4.61E-03
trt3,rep1,2.055746E+03,4.54E-03
trt3,rep1,2.057674E+03,4.67E-03
trt3,rep1,2.059603E+03,4.81E-03
trt3,rep1,2.061531E+03,5.07E-03
trt3,rep1,2.063459E+03,5.19E-03
trt3,rep1,2.065388E+03,5.10E-03
trt3,rep1,2.067316E+03,4.98E-03
trt3,rep1,2.069245E+03,5.06E-03
trt3,rep1,2.071173E+03,5.14E-03
trt3,rep1,2.073102E+03,5.31E-03
trt3,rep1,2.075030E+03,5.37E-03
trt3,rep1,2.076959E+03,5.53E-03
trt3,rep1,2.078887E+03,5.50E-03
trt3,rep1,2.080816E+03,5.48E-03
trt3,rep1,2.082744E+03,5.39E-03
trt3,rep1,2.084673E+03,5.47E-03
trt3,rep1,2.086601E+03,5.54E-03
trt3,rep1,2.088530E+03,5.55E-03
trt3,rep1,2.090458E+03,5.28E-03
trt3,rep1,2.092386E+03,5.25E-03
trt3,rep1,2.094315E+03,5.35E-03
trt3,rep1,2.096243E+03,5.47E-03
trt3,rep1,2.098172E+03,5.41E-03
trt3,rep1,2.100100E+03,5.36E-03
trt3,rep1,2.102029E+03,5.28E-03
trt3,rep1,2.103957E+03,5.49E-03
trt3,rep1,2.105886E+03,5.59E-03
trt3,rep1,2.107814E+03,5.56E-03
trt3,rep1,2.109743E+03,5.43E-03
trt3,rep1,2.111671E+03,5.49E-03
trt3,rep1,2.113600E+03,5.54E-03
trt3,rep1,2.115528E+03,5.50E-03
trt3,rep1,2.117457E+03,5.39E-03
trt3,rep1,2.119385E+03,5.16E-03
trt3,rep1,2.121313E+03,4.89E-03
trt3,rep1,2.123242E+03,4.97E-03
trt3,rep1,2.125170E+03,4.85E-03
trt3,rep1,2.127099E+03,4.94E-03
trt3,rep1,2.129027E+03,4.92E-03
trt3,rep1,2.130956E+03,4.83E-03
trt3,rep1,2.132884E+03,4.54E-03
trt3,rep1,2.134813E+03,4.41E-03
trt3,rep1,2.136741E+03,4.31E-03
trt3,rep1,2.138670E+03,4.30E-03
trt3,rep1,2.140598E+03,4.07E-03
trt3,rep1,2.142527E+03,3.84E-03
trt3,rep1,2.144455E+03,3.68E-03
trt3,rep1,2.146384E+03,3.64E-03
trt3,rep1,2.148312E+03,3.32E-03
trt3,rep1,2.150240E+03,3.04E-03
trt3,rep1,2.152169E+03,2.50E-03
trt3,rep1,2.154097E+03,2.08E-03
trt3,rep1,2.156026E+03,1.61E-03
trt3,rep1,2.157954E+03,1.10E-03
trt3,rep1,2.159883E+03,7.80E-04
trt3,rep1,2.161811E+03,1.19E-03
trt3,rep1,2.163740E+03,1.65E-03
trt3,rep1,2.165668E+03,2.30E-03
trt3,rep1,2.167597E+03,2.74E-03
trt3,rep1,2.169525E+03,2.87E-03
trt3,rep1,2.171454E+03,2.67E-03
trt3,rep1,2.173382E+03,2.69E-03
trt3,rep1,2.175311E+03,2.85E-03
trt3,rep1,2.177239E+03,3.19E-03
trt3,rep1,2.179167E+03,3.08E-03
trt3,rep1,2.181096E+03,3.02E-03
trt3,rep1,2.183024E+03,3.09E-03
trt3,rep1,2.184953E+03,3.24E-03
trt3,rep1,2.186881E+03,3.23E-03
trt3,rep1,2.188810E+03,3.40E-03
trt3,rep1,2.190738E+03,3.64E-03
trt3,rep1,2.192667E+03,3.66E-03
trt3,rep1,2.194595E+03,3.51E-03
trt3,rep1,2.196524E+03,3.71E-03
trt3,rep1,2.198452E+03,4.18E-03
trt3,rep1,2.200381E+03,4.49E-03
trt3,rep1,2.202309E+03,4.55E-03
trt3,rep1,2.204238E+03,4.61E-03
trt3,rep1,2.206166E+03,4.33E-03
trt3,rep1,2.208094E+03,4.37E-03
trt3,rep1,2.210023E+03,4.40E-03
trt3,rep1,2.211951E+03,4.41E-03
trt3,rep1,2.213880E+03,4.39E-03
trt3,rep1,2.215808E+03,4.64E-03
trt3,rep1,2.217737E+03,4.83E-03
trt3,rep1,2.219665E+03,4.89E-03
trt3,rep1,2.221594E+03,4.81E-03
trt3,rep1,2.223522E+03,4.90E-03
trt3,rep1,2.225451E+03,4.74E-03
trt3,rep1,2.227379E+03,4.75E-03
trt3,rep1,2.229308E+03,4.85E-03
trt3,rep1,2.231236E+03,5.03E-03
trt3,rep1,2.233165E+03,5.03E-03
trt3,rep1,2.235093E+03,5.08E-03
trt3,rep1,2.237021E+03,5.06E-03
trt3,rep1,2.238950E+03,4.90E-03
trt3,rep1,2.240878E+03,4.78E-03
trt3,rep1,2.242807E+03,4.91E-03
trt3,rep1,2.244735E+03,5.08E-03
trt3,rep1,2.246664E+03,5.32E-03
trt3,rep1,2.248592E+03,5.37E-03
trt3,rep1,2.250521E+03,5.36E-03
trt3,rep1,2.252449E+03,5.27E-03
trt3,rep1,2.254378E+03,5.36E-03
trt3,rep1,2.256306E+03,5.61E-03
trt3,rep1,2.258235E+03,5.68E-03
trt3,rep1,2.260163E+03,5.50E-03
trt3,rep1,2.262092E+03,5.53E-03
trt3,rep1,2.264020E+03,5.55E-03
trt3,rep1,2.265948E+03,5.54E-03
trt3,rep1,2.267877E+03,5.44E-03
trt3,rep1,2.269805E+03,5.52E-03
trt3,rep1,2.271734E+03,5.61E-03
trt3,rep1,2.273662E+03,5.65E-03
trt3,rep1,2.275591E+03,5.55E-03
trt3,rep1,2.277519E+03,5.61E-03
trt3,rep1,2.279448E+03,5.57E-03
trt3,rep1,2.281376E+03,5.60E-03
trt3,rep1,2.283305E+03,5.70E-03
trt3,rep1,2.285233E+03,5.78E-03
trt3,rep1,2.287162E+03,5.79E-03
trt3,rep1,2.289090E+03,5.71E-03
trt3,rep1,2.291019E+03,5.66E-03
trt3,rep1,2.292947E+03,5.81E-03
trt3,rep1,2.294875E+03,5.88E-03
trt3,rep1,2.296804E+03,5.90E-03
trt3,rep1,2.298732E+03,5.87E-03
trt3,rep1,2.trt1661E+03,5.94E-03
trt3,rep1,2.302589E+03,6.01E-03
trt3,rep1,2.304518E+03,6.23E-03
trt3,rep1,2.306446E+03,6.44E-03
trt3,rep1,2.308375E+03,6.53E-03
trt3,rep1,2.310303E+03,6.46E-03
trt3,rep1,2.312232E+03,6.43E-03
trt3,rep1,2.314160E+03,6.51E-03
trt3,rep1,2.316089E+03,6.83E-03
trt3,rep1,2.318017E+03,6.89E-03
trt3,rep1,2.319946E+03,6.78E-03
trt3,rep1,2.321874E+03,6.75E-03
trt3,rep1,2.323802E+03,6.75E-03
trt3,rep1,2.325731E+03,6.89E-03
trt3,rep1,2.327659E+03,7.10E-03
trt3,rep1,2.329588E+03,6.85E-03
trt3,rep1,2.331516E+03,6.66E-03
trt3,rep1,2.333445E+03,6.74E-03
trt3,rep1,2.335373E+03,6.91E-03
trt3,rep1,2.337302E+03,6.92E-03
trt3,rep1,2.339230E+03,7.00E-03
trt3,rep1,2.341159E+03,6.74E-03
trt3,rep1,2.343087E+03,6.51E-03
trt3,rep1,2.345016E+03,5.70E-03
trt3,rep1,2.346944E+03,5.35E-03
trt3,rep1,2.348873E+03,6.78E-03
trt3,rep1,2.350801E+03,8.24E-03
trt3,rep1,2.352729E+03,8.41E-03
trt3,rep1,2.354658E+03,8.46E-03
trt3,rep1,2.356586E+03,8.24E-03
trt3,rep1,2.358515E+03,7.94E-03
trt3,rep1,2.360443E+03,7.73E-03
trt3,rep1,2.362372E+03,7.58E-03
trt3,rep1,2.364trt1E+03,6.96E-03
trt3,rep1,2.366229E+03,6.56E-03
trt3,rep1,2.368157E+03,6.08E-03
trt3,rep1,2.370086E+03,5.90E-03
trt3,rep1,2.372014E+03,5.66E-03
trt3,rep1,2.373943E+03,5.38E-03
trt3,rep1,2.375871E+03,5.24E-03
trt3,rep1,2.377800E+03,5.16E-03
trt3,rep1,2.379728E+03,5.00E-03
trt3,rep1,2.381656E+03,4.92E-03
trt3,rep1,2.383585E+03,4.95E-03
trt3,rep1,2.385513E+03,5.11E-03
trt3,rep1,2.387442E+03,5.14E-03
trt3,rep1,2.389370E+03,5.13E-03
trt3,rep1,2.391299E+03,5.16E-03
trt3,rep1,2.393227E+03,5.29E-03
trt3,rep1,2.395156E+03,5.34E-03
trt3,rep1,2.397084E+03,5.36E-03
trt3,rep1,2.399013E+03,5.35E-03
trt3,rep1,2.400941E+03,5.31E-03
trt3,rep1,2.402870E+03,5.35E-03
trt3,rep1,2.404798E+03,5.42E-03
trt3,rep1,2.406727E+03,5.43E-03
trt3,rep1,2.408655E+03,5.57E-03
trt3,rep1,2.410583E+03,5.61E-03
trt3,rep1,2.412512E+03,5.57E-03
trt3,rep1,2.414440E+03,5.63E-03
trt3,rep1,2.416369E+03,5.68E-03
trt3,rep1,2.418297E+03,5.63E-03
trt3,rep1,2.420226E+03,5.62E-03
trt3,rep1,2.422154E+03,5.62E-03
trt3,rep1,2.424083E+03,5.67E-03
trt3,rep1,2.426011E+03,5.65E-03
trt3,rep1,2.427940E+03,5.63E-03
trt3,rep1,2.429868E+03,5.64E-03
trt3,rep1,2.431797E+03,5.61E-03
trt3,rep1,2.433725E+03,5.56E-03
trt3,rep1,2.435654E+03,5.73E-03
trt3,rep1,2.437582E+03,5.84E-03
trt3,rep1,2.439510E+03,5.83E-03
trt3,rep1,2.441439E+03,5.85E-03
trt3,rep1,2.443367E+03,5.88E-03
trt3,rep1,2.445296E+03,5.85E-03
trt3,rep1,2.447224E+03,5.87E-03
trt3,rep1,2.449153E+03,5.83E-03
trt3,rep1,2.451081E+03,5.84E-03
trt3,rep1,2.453010E+03,5.85E-03
trt3,rep1,2.454938E+03,5.95E-03
trt3,rep1,2.456867E+03,5.92E-03
trt3,rep1,2.458795E+03,5.89E-03
trt3,rep1,2.460724E+03,5.90E-03
trt3,rep1,2.462652E+03,5.89E-03
trt3,rep1,2.464581E+03,5.88E-03
trt3,rep1,2.466509E+03,5.94E-03
trt3,rep1,2.468438E+03,5.95E-03
trt3,rep1,2.470366E+03,5.96E-03
trt3,rep1,2.472294E+03,6.01E-03
trt3,rep1,2.474223E+03,6.13E-03
trt3,rep1,2.476151E+03,6.15E-03
trt3,rep1,2.478080E+03,6.20E-03
trt3,rep1,2.480008E+03,6.22E-03
trt3,rep1,2.481937E+03,6.23E-03
trt3,rep1,2.483865E+03,6.16E-03
trt3,rep1,2.485794E+03,6.15E-03
trt3,rep1,2.487722E+03,6.12E-03
trt3,rep1,2.489651E+03,6.20E-03
trt3,rep1,2.491579E+03,6.23E-03
trt3,rep1,2.493508E+03,6.19E-03
trt3,rep1,2.495436E+03,6.21E-03
trt3,rep1,2.497365E+03,6.30E-03
trt3,rep1,2.499293E+03,6.31E-03
trt3,rep1,2.501221E+03,6.40E-03
trt3,rep1,2.503150E+03,6.41E-03
trt3,rep1,2.505078E+03,6.37E-03
trt3,rep1,2.507007E+03,6.29E-03
trt3,rep1,2.508935E+03,6.23E-03
trt3,rep1,2.510864E+03,6.14E-03
trt3,rep1,2.512792E+03,6.18E-03
trt3,rep1,2.514721E+03,6.27E-03
trt3,rep1,2.516649E+03,6.31E-03
trt3,rep1,2.518578E+03,6.27E-03
trt3,rep1,2.520506E+03,6.28E-03
trt3,rep1,2.522435E+03,6.32E-03
trt3,rep1,2.524363E+03,6.30E-03
trt3,rep1,2.526292E+03,6.23E-03
trt3,rep1,2.528220E+03,6.33E-03
trt3,rep1,2.530148E+03,6.37E-03
trt3,rep1,2.532077E+03,6.38E-03
trt3,rep1,2.534005E+03,6.38E-03
trt3,rep1,2.535934E+03,6.34E-03
trt3,rep1,2.537862E+03,6.33E-03
trt3,rep1,2.539791E+03,6.37E-03
trt3,rep1,2.541719E+03,6.40E-03
trt3,rep1,2.543648E+03,6.44E-03
trt3,rep1,2.545576E+03,6.46E-03
trt3,rep1,2.547505E+03,6.52E-03
trt3,rep1,2.549433E+03,6.49E-03
trt3,rep1,2.551362E+03,6.47E-03
trt3,rep1,2.553290E+03,6.44E-03
trt3,rep1,2.555219E+03,6.51E-03
trt3,rep1,2.557147E+03,6.51E-03
trt3,rep1,2.559075E+03,6.51E-03
trt3,rep1,2.561004E+03,6.52E-03
trt3,rep1,2.562932E+03,6.47E-03
trt3,rep1,2.564861E+03,6.38E-03
trt3,rep1,2.566789E+03,6.44E-03
trt3,rep1,2.568718E+03,6.50E-03
trt3,rep1,2.570646E+03,6.56E-03
trt3,rep1,2.572575E+03,6.54E-03
trt3,rep1,2.574503E+03,6.52E-03
trt3,rep1,2.576432E+03,6.56E-03
trt3,rep1,2.578360E+03,6.57E-03
trt3,rep1,2.580289E+03,6.54E-03
trt3,rep1,2.582217E+03,6.57E-03
trt3,rep1,2.584146E+03,6.59E-03
trt3,rep1,2.586074E+03,6.64E-03
trt3,rep1,2.588002E+03,6.61E-03
trt3,rep1,2.589931E+03,6.59E-03
trt3,rep1,2.591859E+03,6.62E-03
trt3,rep1,2.593788E+03,6.61E-03
trt3,rep1,2.595716E+03,6.49E-03
trt3,rep1,2.597645E+03,6.42E-03
trt3,rep1,2.599573E+03,6.38E-03
trt3,rep1,2.601502E+03,6.38E-03
trt3,rep1,2.603430E+03,6.40E-03
trt3,rep1,2.605359E+03,6.48E-03
trt3,rep1,2.607287E+03,6.47E-03
trt3,rep1,2.609216E+03,6.31E-03
trt3,rep1,2.611144E+03,6.21E-03
trt3,rep1,2.613073E+03,6.25E-03
trt3,rep1,2.615001E+03,6.19E-03
trt3,rep1,2.616929E+03,6.09E-03
trt3,rep1,2.618858E+03,6.10E-03
trt3,rep1,2.620786E+03,6.15E-03
trt3,rep1,2.622715E+03,6.12E-03
trt3,rep1,2.624643E+03,6.07E-03
trt3,rep1,2.626572E+03,5.98E-03
trt3,rep1,2.62trt30E+03,5.95E-03
trt3,rep1,2.630429E+03,5.95E-03
trt3,rep1,2.632357E+03,5.92E-03
trt3,rep1,2.634286E+03,5.84E-03
trt3,rep1,2.636214E+03,5.79E-03
trt3,rep1,2.638143E+03,5.76E-03
trt3,rep1,2.640071E+03,5.75E-03
trt3,rep1,2.642000E+03,5.72E-03
trt3,rep1,2.643928E+03,5.67E-03
trt3,rep1,2.645856E+03,5.62E-03
trt3,rep1,2.647785E+03,5.57E-03
trt3,rep1,2.649713E+03,5.50E-03
trt3,rep1,2.651642E+03,5.46E-03
trt3,rep1,2.653570E+03,5.42E-03
trt3,rep1,2.655499E+03,5.41E-03
trt3,rep1,2.657427E+03,5.38E-03
trt3,rep1,2.659356E+03,5.34E-03
trt3,rep1,2.661284E+03,5.27E-03
trt3,rep1,2.663213E+03,5.26E-03
trt3,rep1,2.665141E+03,5.26E-03
trt3,rep1,2.667070E+03,5.27E-03
trt3,rep1,2.668998E+03,5.27E-03
trt3,rep1,2.670927E+03,5.30E-03
trt3,rep1,2.672855E+03,5.26E-03
trt3,rep1,2.674783E+03,5.24E-03
trt3,rep1,2.676712E+03,5.24E-03
trt3,rep1,2.678640E+03,5.29E-03
trt3,rep1,2.680569E+03,5.31E-03
trt3,rep1,2.682497E+03,5.27E-03
trt3,rep1,2.684426E+03,5.18E-03
trt3,rep1,2.686354E+03,5.18E-03
trt3,rep1,2.688283E+03,5.25E-03
trt3,rep1,2.690211E+03,5.29E-03
trt3,rep1,2.692140E+03,5.24E-03
trt3,rep1,2.694068E+03,5.22E-03
trt3,rep1,2.695997E+03,5.22E-03
trt3,rep1,2.697925E+03,5.21E-03
trt3,rep1,2.699854E+03,5.20E-03
trt3,rep1,2.701782E+03,5.26E-03
trt3,rep1,2.703710E+03,5.28E-03
trt3,rep1,2.705639E+03,5.25E-03
trt3,rep1,2.707567E+03,5.23E-03
trt3,rep1,2.709496E+03,5.26E-03
trt3,rep1,2.711424E+03,5.23E-03
trt3,rep1,2.713353E+03,5.26E-03
trt3,rep1,2.715281E+03,5.30E-03
trt3,rep1,2.717210E+03,5.30E-03
trt3,rep1,2.719138E+03,5.23E-03
trt3,rep1,2.721067E+03,5.21E-03
trt3,rep1,2.722995E+03,5.22E-03
trt3,rep1,2.724924E+03,5.23E-03
trt3,rep1,2.726852E+03,5.23E-03
trt3,rep1,2.728781E+03,5.24E-03
trt3,rep1,2.730709E+03,5.22E-03
trt3,rep1,2.732637E+03,5.19E-03
trt3,rep1,2.734566E+03,5.16E-03
trt3,rep1,2.736494E+03,5.22E-03
trt3,rep1,2.738423E+03,5.27E-03
trt3,rep1,2.740351E+03,5.23E-03
trt3,rep1,2.742280E+03,5.15E-03
trt3,rep1,2.744208E+03,5.18E-03
trt3,rep1,2.746137E+03,5.18E-03
trt3,rep1,2.748065E+03,5.13E-03
trt3,rep1,2.749994E+03,5.14E-03
trt3,rep1,2.751922E+03,5.13E-03
trt3,rep1,2.753851E+03,5.08E-03
trt3,rep1,2.755779E+03,5.07E-03
trt3,rep1,2.757708E+03,5.06E-03
trt3,rep1,2.759636E+03,5.03E-03
trt3,rep1,2.761564E+03,4.97E-03
trt3,rep1,2.763493E+03,4.91E-03
trt3,rep1,2.765421E+03,4.92E-03
trt3,rep1,2.767350E+03,4.99E-03
trt3,rep1,2.769278E+03,5.01E-03
trt3,rep1,2.771207E+03,4.99E-03
trt3,rep1,2.773135E+03,4.95E-03
trt3,rep1,2.775064E+03,4.93E-03
trt3,rep1,2.776992E+03,4.91E-03
trt3,rep1,2.778921E+03,4.93E-03
trt3,rep1,2.780849E+03,4.91E-03
trt3,rep1,2.782778E+03,4.90E-03
trt3,rep1,2.784706E+03,4.93E-03
trt3,rep1,2.786635E+03,4.98E-03
trt3,rep1,2.788563E+03,5.00E-03
trt3,rep1,2.790491E+03,5.02E-03
trt3,rep1,2.792420E+03,5.00E-03
trt3,rep1,2.794348E+03,5.01E-03
trt3,rep1,2.796277E+03,5.03E-03
trt3,rep1,2.798205E+03,5.08E-03
trt3,rep1,2.800134E+03,5.10E-03
trt3,rep1,2.802062E+03,5.12E-03
trt3,rep1,2.803991E+03,5.12E-03
trt3,rep1,2.805919E+03,5.13E-03
trt3,rep1,2.807848E+03,5.20E-03
trt3,rep1,2.809776E+03,5.26E-03
trt3,rep1,2.811705E+03,5.25E-03
trt3,rep1,2.813633E+03,5.27E-03
trt3,rep1,2.815562E+03,5.25E-03
trt3,rep1,2.817490E+03,5.24E-03
trt3,rep1,2.819418E+03,5.29E-03
trt3,rep1,2.821347E+03,5.30E-03
trt3,rep1,2.823275E+03,5.31E-03
trt3,rep1,2.825204E+03,5.34E-03
trt3,rep1,2.827132E+03,5.36E-03
trt3,rep1,2.829061E+03,5.42E-03
trt3,rep1,2.830989E+03,5.40E-03
trt3,rep1,2.832918E+03,5.40E-03
trt3,rep1,2.834846E+03,5.39E-03
trt3,rep1,2.836775E+03,5.39E-03
trt3,rep1,2.838703E+03,5.41E-03
trt3,rep1,2.840632E+03,5.44E-03
trt3,rep1,2.842560E+03,5.42E-03
trt3,rep1,2.844489E+03,5.39E-03
trt3,rep1,2.846417E+03,5.33E-03
trt3,rep1,2.848345E+03,5.28E-03
trt3,rep1,2.trt3274E+03,5.21E-03
trt3,rep1,2.852202E+03,5.19E-03
trt3,rep1,2.854131E+03,5.12E-03
trt3,rep1,2.856059E+03,5.10E-03
trt3,rep1,2.857988E+03,5.12E-03
trt3,rep1,2.859916E+03,5.23E-03
trt3,rep1,2.861845E+03,5.28E-03
trt3,rep1,2.863773E+03,5.26E-03
trt3,rep1,2.865702E+03,5.29E-03
trt3,rep1,2.867630E+03,5.38E-03
trt3,rep1,2.869559E+03,5.40E-03
trt3,rep1,2.871487E+03,5.41E-03
trt3,rep1,2.873416E+03,5.40E-03
trt3,rep1,2.875344E+03,5.39E-03
trt3,rep1,2.877272E+03,5.33E-03
trt3,rep1,2.879201E+03,5.35E-03
trt3,rep1,2.881129E+03,5.42E-03
trt3,rep1,2.883058E+03,5.50E-03
trt3,rep1,2.884986E+03,5.54E-03
trt3,rep1,2.886915E+03,5.55E-03
trt3,rep1,2.888843E+03,5.51E-03
trt3,rep1,2.890772E+03,5.49E-03
trt3,rep1,2.892700E+03,5.53E-03
trt3,rep1,2.894629E+03,5.53E-03
trt3,rep1,2.896557E+03,5.48E-03
trt3,rep1,2.898486E+03,5.51E-03
trt3,rep1,2.900414E+03,5.57E-03
trt3,rep1,2.902343E+03,5.55E-03
trt3,rep1,2.904271E+03,5.58E-03
trt3,rep1,2.906199E+03,5.61E-03
trt3,rep1,2.908128E+03,5.60E-03
trt3,rep1,2.910056E+03,5.60E-03
trt3,rep1,2.911985E+03,5.55E-03
trt3,rep1,2.913913E+03,5.52E-03
trt3,rep1,2.915842E+03,5.52E-03
trt3,rep1,2.917770E+03,5.50E-03
trt3,rep1,2.919699E+03,5.41E-03
trt3,rep1,2.921627E+03,5.34E-03
trt3,rep1,2.923556E+03,5.33E-03
trt3,rep1,2.925484E+03,5.35E-03
trt3,rep1,2.927413E+03,5.38E-03
trt3,rep1,2.929341E+03,5.43E-03
trt3,rep1,2.931270E+03,5.45E-03
trt3,rep1,2.933198E+03,5.43E-03
trt3,rep1,2.935126E+03,5.41E-03
trt3,rep1,2.937055E+03,5.51E-03
trt3,rep1,2.938983E+03,5.58E-03
trt3,rep1,2.940912E+03,5.66E-03
trt3,rep1,2.942840E+03,5.70E-03
trt3,rep1,2.944769E+03,5.77E-03
trt3,rep1,2.946697E+03,5.82E-03
trt3,rep1,2.948626E+03,5.79E-03
trt3,rep1,2.950554E+03,5.73E-03
trt3,rep1,2.952483E+03,5.74E-03
trt3,rep1,2.954411E+03,5.71E-03
trt3,rep1,2.956340E+03,5.68E-03
trt3,rep1,2.958268E+03,5.70E-03
trt3,rep1,2.960197E+03,5.81E-03
trt3,rep1,2.962125E+03,5.79E-03
trt3,rep1,2.964053E+03,5.65E-03
trt3,rep1,2.965982E+03,5.60E-03
trt3,rep1,2.967910E+03,5.61E-03
trt3,rep1,2.969839E+03,5.58E-03
trt3,rep1,2.971767E+03,5.63E-03
trt3,rep1,2.973696E+03,5.68E-03
trt3,rep1,2.975624E+03,5.63E-03
trt3,rep1,2.977553E+03,5.65E-03
trt3,rep1,2.979481E+03,5.74E-03
trt3,rep1,2.981410E+03,5.73E-03
trt3,rep1,2.983338E+03,5.68E-03
trt3,rep1,2.985267E+03,5.69E-03
trt3,rep1,2.987195E+03,5.68E-03
trt3,rep1,2.989124E+03,5.61E-03
trt3,rep1,2.991052E+03,5.65E-03
trt3,rep1,2.992980E+03,5.65E-03
trt3,rep1,2.994909E+03,5.59E-03
trt3,rep1,2.996837E+03,5.62E-03
trt3,rep1,2.998766E+03,5.62E-03
trt3,rep1,3.000694E+03,5.60E-03
trt3,rep1,3.002623E+03,5.68E-03
trt3,rep1,3.004551E+03,5.68E-03
trt3,rep1,3.006480E+03,5.66E-03
trt3,rep1,3.008408E+03,5.66E-03
trt3,rep1,3.010337E+03,5.69E-03
trt3,rep1,3.012265E+03,5.69E-03
trt3,rep1,3.014194E+03,5.73E-03
trt3,rep1,3.016122E+03,5.75E-03
trt3,rep1,3.018051E+03,5.70E-03
trt3,rep1,3.019979E+03,5.62E-03
trt3,rep1,3.021907E+03,5.65E-03
trt3,rep1,3.023836E+03,5.71E-03
