treatment;replicate;wavenumber;absorbance
trt1;rep1;3,99E+02;0,00E+00
trt1;rep1;4,01E+02;0,00E+00
trt1;rep1;4,03E+02;0,00E+00
trt1;rep1;4,05E+02;0,00E+00
trt1;rep1;4,07E+02;0,00E+00
trt1;rep1;4,09E+02;0,00E+00
trt1;rep1;4,11E+02;0,00E+00
trt1;rep1;4,13E+02;0,00E+00
trt1;rep1;4,15E+02;0,00E+00
trt1;rep1;4,17E+02;0,00E+00
trt1;rep1;4,18E+02;0,00E+00
trt1;rep1;4,20E+02;0,00E+00
trt1;rep1;4,22E+02;0,00E+00
trt1;rep1;4,24E+02;0,00E+00
trt1;rep1;4,26E+02;0,00E+00
trt1;rep1;4,28E+02;0,00E+00
trt1;rep1;4,30E+02;0,00E+00
trt1;rep1;4,32E+02;0,00E+00
trt1;rep1;4,34E+02;0,00E+00
trt1;rep1;4,36E+02;0,00E+00
trt1;rep1;4,38E+02;0,00E+00
trt1;rep1;4,40E+02;0,00E+00
trt1;rep1;4,42E+02;0,00E+00
trt1;rep1;4,44E+02;0,00E+00
trt1;rep1;4,45E+02;0,00E+00
trt1;rep1;4,47E+02;0,00E+00
trt1;rep1;4,49E+02;0,00E+00
trt1;rep1;4,51E+02;0,00E+00
trt1;rep1;4,53E+02;0,00E+00
trt1;rep1;4,55E+02;0,00E+00
trt1;rep1;4,57E+02;0,00E+00
trt1;rep1;4,59E+02;0,00E+00
trt1;rep1;4,61E+02;0,00E+00
trt1;rep1;4,63E+02;0,00E+00
trt1;rep1;4,65E+02;0,00E+00
trt1;rep1;4,67E+02;0,00E+00
trt1;rep1;4,69E+02;0,00E+00
trt1;rep1;4,71E+02;0,00E+00
trt1;rep1;4,72E+02;0,00E+00
trt1;rep1;4,74E+02;0,00E+00
trt1;rep1;4,76E+02;0,00E+00
trt1;rep1;4,78E+02;0,00E+00
trt1;rep1;4,80E+02;0,00E+00
trt1;rep1;4,82E+02;0,00E+00
trt1;rep1;4,84E+02;0,00E+00
trt1;rep1;4,86E+02;0,00E+00
trt1;rep1;4,88E+02;0,00E+00
trt1;rep1;4,90E+02;0,00E+00
trt1;rep1;4,92E+02;0,00E+00
trt1;rep1;4,94E+02;0,00E+00
trt1;rep1;4,96E+02;0,00E+00
trt1;rep1;4,98E+02;0,00E+00
trt1;rep1;4,99E+02;0,00E+00
trt1;rep1;5,01E+02;0,00E+00
trt1;rep1;5,03E+02;0,00E+00
trt1;rep1;5,05E+02;0,00E+00
trt1;rep1;5,07E+02;0,00E+00
trt1;rep1;5,09E+02;0,00E+00
trt1;rep1;5,11E+02;0,00E+00
trt1;rep1;5,13E+02;0,00E+00
trt1;rep1;5,15E+02;0,00E+00
trt1;rep1;5,17E+02;0,00E+00
trt1;rep1;5,19E+02;0,00E+00
trt1;rep1;5,21E+02;0,00E+00
trt1;rep1;5,23E+02;0,00E+00
trt1;rep1;5,25E+02;0,00E+00
trt1;rep1;5,26E+02;0,00E+00
trt1;rep1;5,28E+02;0,00E+00
trt1;rep1;5,30E+02;0,00E+00
trt1;rep1;5,32E+02;0,00E+00
trt1;rep1;5,34E+02;0,00E+00
trt1;rep1;5,36E+02;0,00E+00
trt1;rep1;5,38E+02;0,00E+00
trt1;rep1;5,40E+02;0,00E+00
trt1;rep1;5,42E+02;0,00E+00
trt1;rep1;5,44E+02;0,00E+00
trt1;rep1;5,46E+02;0,00E+00
trt1;rep1;5,48E+02;0,00E+00
trt1;rep1;5,50E+02;0,00E+00
trt1;rep1;5,52E+02;0,00E+00
trt1;rep1;5,53E+02;0,00E+00
trt1;rep1;5,55E+02;0,00E+00
trt1;rep1;5,57E+02;0,00E+00
trt1;rep1;5,59E+02;0,00E+00
trt1;rep1;5,61E+02;0,00E+00
trt1;rep1;5,63E+02;0,00E+00
trt1;rep1;5,65E+02;0,00E+00
trt1;rep1;5,67E+02;0,00E+00
trt1;rep1;5,69E+02;0,00E+00
trt1;rep1;5,71E+02;0,00E+00
trt1;rep1;5,73E+02;0,00E+00
trt1;rep1;5,75E+02;0,00E+00
trt1;rep1;5,77E+02;0,00E+00
trt1;rep1;5,79E+02;0,00E+00
trt1;rep1;5,80E+02;0,00E+00
trt1;rep1;5,82E+02;0,00E+00
trt1;rep1;5,84E+02;0,00E+00
trt1;rep1;5,86E+02;0,00E+00
trt1;rep1;5,88E+02;0,00E+00
trt1;rep1;5,90E+02;0,00E+00
trt1;rep1;5,92E+02;0,00E+00
trt1;rep1;5,94E+02;0,00E+00
trt1;rep1;5,96E+02;0,00E+00
trt1;rep1;5,98E+02;0,00E+00
trt1;rep1;6,00E+02;1,15E-01
trt1;rep1;6,02E+02;1,14E-01
trt1;rep1;6,04E+02;1,13E-01
trt1;rep1;6,06E+02;1,13E-01
trt1;rep1;6,07E+02;1,11E-01
trt1;rep1;6,09E+02;1,11E-01
trt1;rep1;6,11E+02;1,10E-01
trt1;rep1;6,13E+02;1,09E-01
trt1;rep1;6,15E+02;1,09E-01
trt1;rep1;6,17E+02;1,10E-01
trt1;rep1;6,19E+02;1,07E-01
trt1;rep1;6,21E+02;1,05E-01
trt1;rep1;6,23E+02;1,04E-01
trt1;rep1;6,25E+02;1,03E-01
trt1;rep1;6,27E+02;1,02E-01
trt1;rep1;6,29E+02;1,02E-01
trt1;rep1;6,31E+02;1,01E-01
trt1;rep1;6,33E+02;1,01E-01
trt1;rep1;6,34E+02;1,00E-01
trt1;rep1;6,36E+02;9,94E-02
trt1;rep1;6,38E+02;9,99E-02
trt1;rep1;6,40E+02;9,99E-02
trt1;rep1;6,42E+02;9,79E-02
trt1;rep1;6,44E+02;9,73E-02
trt1;rep1;6,46E+02;9,68E-02
trt1;rep1;6,48E+02;9,68E-02
trt1;rep1;6,50E+02;9,70E-02
trt1;rep1;6,52E+02;9,76E-02
trt1;rep1;6,54E+02;9,72E-02
trt1;rep1;6,56E+02;9,70E-02
trt1;rep1;6,58E+02;9,73E-02
trt1;rep1;6,60E+02;9,76E-02
trt1;rep1;6,61E+02;9,80E-02
trt1;rep1;6,63E+02;9,89E-02
trt1;rep1;6,65E+02;9,90E-02
trt1;rep1;6,67E+02;9,86E-02
trt1;rep1;6,69E+02;9,55E-02
trt1;rep1;6,71E+02;9,39E-02
trt1;rep1;6,73E+02;9,28E-02
trt1;rep1;6,75E+02;9,12E-02
trt1;rep1;6,77E+02;8,91E-02
trt1;rep1;6,79E+02;8,75E-02
trt1;rep1;6,81E+02;8,61E-02
trt1;rep1;6,83E+02;8,53E-02
trt1;rep1;6,85E+02;8,44E-02
trt1;rep1;6,87E+02;8,34E-02
trt1;rep1;6,88E+02;8,22E-02
trt1;rep1;6,90E+02;8,16E-02
trt1;rep1;6,92E+02;8,13E-02
trt1;rep1;6,94E+02;8,12E-02
trt1;rep1;6,96E+02;8,09E-02
trt1;rep1;6,98E+02;8,05E-02
trt1;rep1;7,00E+02;7,99E-02
trt1;rep1;7,02E+02;7,95E-02
trt1;rep1;7,04E+02;7,89E-02
trt1;rep1;7,06E+02;7,87E-02
trt1;rep1;7,08E+02;7,83E-02
trt1;rep1;7,10E+02;7,77E-02
trt1;rep1;7,12E+02;7,70E-02
trt1;rep1;7,14E+02;7,71E-02
trt1;rep1;7,15E+02;7,71E-02
trt1;rep1;7,17E+02;7,69E-02
trt1;rep1;7,19E+02;7,63E-02
trt1;rep1;7,21E+02;7,54E-02
trt1;rep1;7,23E+02;7,46E-02
trt1;rep1;7,25E+02;7,41E-02
trt1;rep1;7,27E+02;7,36E-02
trt1;rep1;7,29E+02;7,32E-02
trt1;rep1;7,31E+02;7,24E-02
trt1;rep1;7,33E+02;7,16E-02
trt1;rep1;7,35E+02;7,12E-02
trt1;rep1;7,37E+02;7,10E-02
trt1;rep1;7,39E+02;7,05E-02
trt1;rep1;7,41E+02;7,01E-02
trt1;rep1;7,42E+02;6,99E-02
trt1;rep1;7,44E+02;6,97E-02
trt1;rep1;7,46E+02;6,92E-02
trt1;rep1;7,48E+02;6,88E-02
trt1;rep1;7,50E+02;6,83E-02
trt1;rep1;7,52E+02;6,81E-02
trt1;rep1;7,54E+02;6,77E-02
trt1;rep1;7,56E+02;6,75E-02
trt1;rep1;7,58E+02;6,71E-02
trt1;rep1;7,60E+02;6,67E-02
trt1;rep1;7,62E+02;6,66E-02
trt1;rep1;7,64E+02;6,67E-02
trt1;rep1;7,66E+02;6,63E-02
trt1;rep1;7,68E+02;6,58E-02
trt1;rep1;7,69E+02;6,56E-02
trt1;rep1;7,71E+02;6,55E-02
trt1;rep1;7,73E+02;6,54E-02
trt1;rep1;7,75E+02;6,54E-02
trt1;rep1;7,77E+02;6,52E-02
trt1;rep1;7,79E+02;6,53E-02
trt1;rep1;7,81E+02;6,55E-02
trt1;rep1;7,83E+02;6,55E-02
trt1;rep1;7,85E+02;6,51E-02
trt1;rep1;7,87E+02;6,48E-02
trt1;rep1;7,89E+02;6,44E-02
trt1;rep1;7,91E+02;6,44E-02
trt1;rep1;7,93E+02;6,46E-02
trt1;rep1;7,95E+02;6,42E-02
trt1;rep1;7,96E+02;6,36E-02
trt1;rep1;7,98E+02;6,35E-02
trt1;rep1;8,00E+02;6,31E-02
trt1;rep1;8,02E+02;6,29E-02
trt1;rep1;8,04E+02;6,28E-02
trt1;rep1;8,06E+02;6,25E-02
trt1;rep1;8,08E+02;6,20E-02
trt1;rep1;8,10E+02;6,14E-02
trt1;rep1;8,12E+02;6,11E-02
trt1;rep1;8,14E+02;6,10E-02
trt1;rep1;8,16E+02;6,06E-02
trt1;rep1;8,18E+02;6,02E-02
trt1;rep1;8,20E+02;5,98E-02
trt1;rep1;8,22E+02;5,94E-02
trt1;rep1;8,23E+02;5,88E-02
trt1;rep1;8,25E+02;5,86E-02
trt1;rep1;8,27E+02;5,83E-02
trt1;rep1;8,29E+02;5,80E-02
trt1;rep1;8,31E+02;5,77E-02
trt1;rep1;8,33E+02;5,74E-02
trt1;rep1;8,35E+02;5,70E-02
trt1;rep1;8,37E+02;5,65E-02
trt1;rep1;8,39E+02;5,63E-02
trt1;rep1;8,41E+02;5,65E-02
trt1;rep1;8,43E+02;5,62E-02
trt1;rep1;8,45E+02;5,58E-02
trt1;rep1;8,47E+02;5,55E-02
trt1;rep1;8,49E+02;5,53E-02
trt1;rep1;8,50E+02;5,52E-02
trt1;rep1;8,52E+02;5,51E-02
trt1;rep1;8,54E+02;5,48E-02
trt1;rep1;8,56E+02;5,49E-02
trt1;rep1;8,58E+02;5,50E-02
trt1;rep1;8,60E+02;5,50E-02
trt1;rep1;8,62E+02;5,50E-02
trt1;rep1;8,64E+02;5,51E-02
trt1;rep1;8,66E+02;5,51E-02
trt1;rep1;8,68E+02;5,52E-02
trt1;rep1;8,70E+02;5,54E-02
trt1;rep1;8,72E+02;5,56E-02
trt1;rep1;8,74E+02;5,58E-02
trt1;rep1;8,76E+02;5,60E-02
trt1;rep1;8,77E+02;5,62E-02
trt1;rep1;8,79E+02;5,66E-02
trt1;rep1;8,81E+02;5,71E-02
trt1;rep1;8,83E+02;5,77E-02
trt1;rep1;8,85E+02;5,83E-02
trt1;rep1;8,87E+02;5,90E-02
trt1;rep1;8,89E+02;5,97E-02
trt1;rep1;8,91E+02;6,02E-02
trt1;rep1;8,93E+02;6,05E-02
trt1;rep1;8,95E+02;6,11E-02
trt1;rep1;8,97E+02;6,11E-02
trt1;rep1;8,99E+02;6,08E-02
trt1;rep1;9,01E+02;6,05E-02
trt1;rep1;9,03E+02;6,02E-02
trt1;rep1;9,04E+02;5,97E-02
trt1;rep1;9,06E+02;5,93E-02
trt1;rep1;9,08E+02;5,91E-02
trt1;rep1;9,10E+02;5,89E-02
trt1;rep1;9,12E+02;5,88E-02
trt1;rep1;9,14E+02;5,90E-02
trt1;rep1;9,16E+02;5,94E-02
trt1;rep1;9,18E+02;5,97E-02
trt1;rep1;9,20E+02;6,01E-02
trt1;rep1;9,22E+02;6,06E-02
trt1;rep1;9,24E+02;6,11E-02
trt1;rep1;9,26E+02;6,16E-02
trt1;rep1;9,28E+02;6,21E-02
trt1;rep1;9,30E+02;6,26E-02
trt1;rep1;9,31E+02;6,32E-02
trt1;rep1;9,33E+02;6,38E-02
trt1;rep1;9,35E+02;6,44E-02
trt1;rep1;9,37E+02;6,51E-02
trt1;rep1;9,39E+02;6,57E-02
trt1;rep1;9,41E+02;6,65E-02
trt1;rep1;9,43E+02;6,73E-02
trt1;rep1;9,45E+02;6,82E-02
trt1;rep1;9,47E+02;6,92E-02
trt1;rep1;9,49E+02;7,04E-02
trt1;rep1;9,51E+02;7,15E-02
trt1;rep1;9,53E+02;7,28E-02
trt1;rep1;9,55E+02;7,41E-02
trt1;rep1;9,57E+02;7,56E-02
trt1;rep1;9,58E+02;7,70E-02
trt1;rep1;9,60E+02;7,86E-02
trt1;rep1;9,62E+02;8,02E-02
trt1;rep1;9,64E+02;8,19E-02
trt1;rep1;9,66E+02;8,35E-02
trt1;rep1;9,68E+02;8,50E-02
trt1;rep1;9,70E+02;8,66E-02
trt1;rep1;9,72E+02;8,83E-02
trt1;rep1;9,74E+02;9,03E-02
trt1;rep1;9,76E+02;9,27E-02
trt1;rep1;9,78E+02;9,53E-02
trt1;rep1;9,80E+02;9,81E-02
trt1;rep1;9,82E+02;1,01E-01
trt1;rep1;9,84E+02;1,05E-01
trt1;rep1;9,85E+02;1,08E-01
trt1;rep1;9,87E+02;1,10E-01
trt1;rep1;9,89E+02;1,12E-01
trt1;rep1;9,91E+02;1,14E-01
trt1;rep1;9,93E+02;1,15E-01
trt1;rep1;9,95E+02;1,16E-01
trt1;rep1;9,97E+02;1,17E-01
trt1;rep1;9,99E+02;1,19E-01
trt1;rep1;1,00E+03;1,20E-01
trt1;rep1;1,00E+03;1,22E-01
trt1;rep1;1,00E+03;1,24E-01
trt1;rep1;1,01E+03;1,26E-01
trt1;rep1;1,01E+03;1,27E-01
trt1;rep1;1,01E+03;1,29E-01
trt1;rep1;1,01E+03;1,31E-01
trt1;rep1;1,01E+03;1,32E-01
trt1;rep1;1,02E+03;1,34E-01
trt1;rep1;1,02E+03;1,36E-01
trt1;rep1;1,02E+03;1,38E-01
trt1;rep1;1,02E+03;1,39E-01
trt1;rep1;1,02E+03;1,40E-01
trt1;rep1;1,03E+03;1,42E-01
trt1;rep1;1,03E+03;1,43E-01
trt1;rep1;1,03E+03;1,43E-01
trt1;rep1;1,03E+03;1,43E-01
trt1;rep1;1,03E+03;1,43E-01
trt1;rep1;1,04E+03;1,43E-01
trt1;rep1;1,04E+03;1,42E-01
trt1;rep1;1,04E+03;1,41E-01
trt1;rep1;1,04E+03;1,40E-01
trt1;rep1;1,04E+03;1,40E-01
trt1;rep1;1,05E+03;1,40E-01
trt1;rep1;1,05E+03;1,40E-01
trt1;rep1;1,05E+03;1,41E-01
trt1;rep1;1,05E+03;1,41E-01
trt1;rep1;1,05E+03;1,41E-01
trt1;rep1;1,05E+03;1,40E-01
trt1;rep1;1,06E+03;1,39E-01
trt1;rep1;1,06E+03;1,37E-01
trt1;rep1;1,06E+03;1,35E-01
trt1;rep1;1,06E+03;1,33E-01
trt1;rep1;1,06E+03;1,31E-01
trt1;rep1;1,07E+03;1,28E-01
trt1;rep1;1,07E+03;1,26E-01
trt1;rep1;1,07E+03;1,24E-01
trt1;rep1;1,07E+03;1,22E-01
trt1;rep1;1,07E+03;1,21E-01
trt1;rep1;1,08E+03;1,19E-01
trt1;rep1;1,08E+03;1,18E-01
trt1;rep1;1,08E+03;1,16E-01
trt1;rep1;1,08E+03;1,15E-01
trt1;rep1;1,08E+03;1,15E-01
trt1;rep1;1,09E+03;1,15E-01
trt1;rep1;1,09E+03;1,15E-01
trt1;rep1;1,09E+03;1,15E-01
trt1;rep1;1,09E+03;1,15E-01
trt1;rep1;1,09E+03;1,15E-01
trt1;rep1;1,10E+03;1,15E-01
trt1;rep1;1,10E+03;1,15E-01
trt1;rep1;1,10E+03;1,14E-01
trt1;rep1;1,10E+03;1,13E-01
trt1;rep1;1,10E+03;1,12E-01
trt1;rep1;1,11E+03;1,10E-01
trt1;rep1;1,11E+03;1,08E-01
trt1;rep1;1,11E+03;1,06E-01
trt1;rep1;1,11E+03;1,03E-01
trt1;rep1;1,11E+03;1,00E-01
trt1;rep1;1,11E+03;9,79E-02
trt1;rep1;1,12E+03;9,56E-02
trt1;rep1;1,12E+03;9,36E-02
trt1;rep1;1,12E+03;9,16E-02
trt1;rep1;1,12E+03;9,00E-02
trt1;rep1;1,12E+03;8,83E-02
trt1;rep1;1,13E+03;8,63E-02
trt1;rep1;1,13E+03;8,44E-02
trt1;rep1;1,13E+03;8,27E-02
trt1;rep1;1,13E+03;8,10E-02
trt1;rep1;1,13E+03;7,98E-02
trt1;rep1;1,14E+03;7,89E-02
trt1;rep1;1,14E+03;7,82E-02
trt1;rep1;1,14E+03;7,79E-02
trt1;rep1;1,14E+03;7,80E-02
trt1;rep1;1,14E+03;7,81E-02
trt1;rep1;1,15E+03;7,84E-02
trt1;rep1;1,15E+03;7,88E-02
trt1;rep1;1,15E+03;7,92E-02
trt1;rep1;1,15E+03;7,96E-02
trt1;rep1;1,15E+03;8,00E-02
trt1;rep1;1,16E+03;8,01E-02
trt1;rep1;1,16E+03;7,99E-02
trt1;rep1;1,16E+03;7,94E-02
trt1;rep1;1,16E+03;7,87E-02
trt1;rep1;1,16E+03;7,75E-02
trt1;rep1;1,16E+03;7,60E-02
trt1;rep1;1,17E+03;7,43E-02
trt1;rep1;1,17E+03;7,24E-02
trt1;rep1;1,17E+03;7,07E-02
trt1;rep1;1,17E+03;6,91E-02
trt1;rep1;1,17E+03;6,76E-02
trt1;rep1;1,18E+03;6,63E-02
trt1;rep1;1,18E+03;6,52E-02
trt1;rep1;1,18E+03;6,45E-02
trt1;rep1;1,18E+03;6,39E-02
trt1;rep1;1,18E+03;6,36E-02
trt1;rep1;1,19E+03;6,35E-02
trt1;rep1;1,19E+03;6,38E-02
trt1;rep1;1,19E+03;6,41E-02
trt1;rep1;1,19E+03;6,45E-02
trt1;rep1;1,19E+03;6,49E-02
trt1;rep1;1,20E+03;6,51E-02
trt1;rep1;1,20E+03;6,52E-02
trt1;rep1;1,20E+03;6,51E-02
trt1;rep1;1,20E+03;6,47E-02
trt1;rep1;1,20E+03;6,41E-02
trt1;rep1;1,21E+03;6,32E-02
trt1;rep1;1,21E+03;6,23E-02
trt1;rep1;1,21E+03;6,14E-02
trt1;rep1;1,21E+03;6,08E-02
trt1;rep1;1,21E+03;6,03E-02
trt1;rep1;1,21E+03;6,00E-02
trt1;rep1;1,22E+03;5,99E-02
trt1;rep1;1,22E+03;5,99E-02
trt1;rep1;1,22E+03;6,00E-02
trt1;rep1;1,22E+03;6,02E-02
trt1;rep1;1,22E+03;6,04E-02
trt1;rep1;1,23E+03;6,06E-02
trt1;rep1;1,23E+03;6,07E-02
trt1;rep1;1,23E+03;6,09E-02
trt1;rep1;1,23E+03;6,09E-02
trt1;rep1;1,23E+03;6,08E-02
trt1;rep1;1,24E+03;6,06E-02
trt1;rep1;1,24E+03;6,05E-02
trt1;rep1;1,24E+03;6,03E-02
trt1;rep1;1,24E+03;6,01E-02
trt1;rep1;1,24E+03;5,98E-02
trt1;rep1;1,25E+03;5,96E-02
trt1;rep1;1,25E+03;5,92E-02
trt1;rep1;1,25E+03;5,88E-02
trt1;rep1;1,25E+03;5,86E-02
trt1;rep1;1,25E+03;5,84E-02
trt1;rep1;1,26E+03;5,81E-02
trt1;rep1;1,26E+03;5,79E-02
trt1;rep1;1,26E+03;5,77E-02
trt1;rep1;1,26E+03;5,74E-02
trt1;rep1;1,26E+03;5,71E-02
trt1;rep1;1,27E+03;5,69E-02
trt1;rep1;1,27E+03;5,66E-02
trt1;rep1;1,27E+03;5,64E-02
trt1;rep1;1,27E+03;5,60E-02
trt1;rep1;1,27E+03;5,58E-02
trt1;rep1;1,27E+03;5,56E-02
trt1;rep1;1,28E+03;5,54E-02
trt1;rep1;1,28E+03;5,52E-02
trt1;rep1;1,28E+03;5,51E-02
trt1;rep1;1,28E+03;5,49E-02
trt1;rep1;1,28E+03;5,47E-02
trt1;rep1;1,29E+03;5,45E-02
trt1;rep1;1,29E+03;5,44E-02
trt1;rep1;1,29E+03;5,43E-02
trt1;rep1;1,29E+03;5,45E-02
trt1;rep1;1,29E+03;5,46E-02
trt1;rep1;1,30E+03;5,48E-02
trt1;rep1;1,30E+03;5,50E-02
trt1;rep1;1,30E+03;5,54E-02
trt1;rep1;1,30E+03;5,58E-02
trt1;rep1;1,30E+03;5,62E-02
trt1;rep1;1,31E+03;5,66E-02
trt1;rep1;1,31E+03;5,70E-02
trt1;rep1;1,31E+03;5,75E-02
trt1;rep1;1,31E+03;5,78E-02
trt1;rep1;1,31E+03;5,80E-02
trt1;rep1;1,32E+03;5,80E-02
trt1;rep1;1,32E+03;5,79E-02
trt1;rep1;1,32E+03;5,75E-02
trt1;rep1;1,32E+03;5,70E-02
trt1;rep1;1,32E+03;5,65E-02
trt1;rep1;1,32E+03;5,61E-02
trt1;rep1;1,33E+03;5,58E-02
trt1;rep1;1,33E+03;5,56E-02
trt1;rep1;1,33E+03;5,55E-02
trt1;rep1;1,33E+03;5,55E-02
trt1;rep1;1,33E+03;5,55E-02
trt1;rep1;1,34E+03;5,55E-02
trt1;rep1;1,34E+03;5,54E-02
trt1;rep1;1,34E+03;5,52E-02
trt1;rep1;1,34E+03;5,51E-02
trt1;rep1;1,34E+03;5,52E-02
trt1;rep1;1,35E+03;5,54E-02
trt1;rep1;1,35E+03;5,56E-02
trt1;rep1;1,35E+03;5,59E-02
trt1;rep1;1,35E+03;5,63E-02
trt1;rep1;1,35E+03;5,68E-02
trt1;rep1;1,36E+03;5,72E-02
trt1;rep1;1,36E+03;5,78E-02
trt1;rep1;1,36E+03;5,83E-02
trt1;rep1;1,36E+03;5,89E-02
trt1;rep1;1,36E+03;5,94E-02
trt1;rep1;1,37E+03;5,99E-02
trt1;rep1;1,37E+03;6,02E-02
trt1;rep1;1,37E+03;6,03E-02
trt1;rep1;1,37E+03;6,04E-02
trt1;rep1;1,37E+03;6,02E-02
trt1;rep1;1,38E+03;5,98E-02
trt1;rep1;1,38E+03;5,97E-02
trt1;rep1;1,38E+03;5,94E-02
trt1;rep1;1,38E+03;5,91E-02
trt1;rep1;1,38E+03;5,87E-02
trt1;rep1;1,38E+03;5,85E-02
trt1;rep1;1,39E+03;5,82E-02
trt1;rep1;1,39E+03;5,79E-02
trt1;rep1;1,39E+03;5,78E-02
trt1;rep1;1,39E+03;5,79E-02
trt1;rep1;1,39E+03;5,78E-02
trt1;rep1;1,40E+03;5,77E-02
trt1;rep1;1,40E+03;5,76E-02
trt1;rep1;1,40E+03;5,75E-02
trt1;rep1;1,40E+03;5,78E-02
trt1;rep1;1,40E+03;5,78E-02
trt1;rep1;1,41E+03;5,77E-02
trt1;rep1;1,41E+03;5,79E-02
trt1;rep1;1,41E+03;5,80E-02
trt1;rep1;1,41E+03;5,80E-02
trt1;rep1;1,41E+03;5,82E-02
trt1;rep1;1,42E+03;5,83E-02
trt1;rep1;1,42E+03;5,83E-02
trt1;rep1;1,42E+03;5,78E-02
trt1;rep1;1,42E+03;5,77E-02
trt1;rep1;1,42E+03;5,76E-02
trt1;rep1;1,43E+03;5,73E-02
trt1;rep1;1,43E+03;5,72E-02
trt1;rep1;1,43E+03;5,69E-02
trt1;rep1;1,43E+03;5,64E-02
trt1;rep1;1,43E+03;5,60E-02
trt1;rep1;1,43E+03;5,57E-02
trt1;rep1;1,44E+03;5,48E-02
trt1;rep1;1,44E+03;5,42E-02
trt1;rep1;1,44E+03;5,38E-02
trt1;rep1;1,44E+03;5,34E-02
trt1;rep1;1,44E+03;5,30E-02
trt1;rep1;1,45E+03;5,26E-02
trt1;rep1;1,45E+03;5,20E-02
trt1;rep1;1,45E+03;5,16E-02
trt1;rep1;1,45E+03;5,12E-02
trt1;rep1;1,45E+03;5,09E-02
trt1;rep1;1,46E+03;5,02E-02
trt1;rep1;1,46E+03;4,81E-02
trt1;rep1;1,46E+03;4,74E-02
trt1;rep1;1,46E+03;4,70E-02
trt1;rep1;1,46E+03;4,61E-02
trt1;rep1;1,47E+03;4,44E-02
trt1;rep1;1,47E+03;4,31E-02
trt1;rep1;1,47E+03;4,18E-02
trt1;rep1;1,47E+03;4,03E-02
trt1;rep1;1,47E+03;3,79E-02
trt1;rep1;1,48E+03;3,68E-02
trt1;rep1;1,48E+03;3,60E-02
trt1;rep1;1,48E+03;3,56E-02
trt1;rep1;1,48E+03;3,52E-02
trt1;rep1;1,48E+03;3,49E-02
trt1;rep1;1,48E+03;3,50E-02
trt1;rep1;1,49E+03;3,51E-02
trt1;rep1;1,49E+03;3,51E-02
trt1;rep1;1,49E+03;3,52E-02
trt1;rep1;1,49E+03;3,57E-02
trt1;rep1;1,49E+03;3,63E-02
trt1;rep1;1,50E+03;3,67E-02
trt1;rep1;1,50E+03;3,71E-02
trt1;rep1;1,50E+03;3,77E-02
trt1;rep1;1,50E+03;3,84E-02
trt1;rep1;1,50E+03;3,91E-02
trt1;rep1;1,51E+03;3,93E-02
trt1;rep1;1,51E+03;4,01E-02
trt1;rep1;1,51E+03;4,11E-02
trt1;rep1;1,51E+03;4,18E-02
trt1;rep1;1,51E+03;4,23E-02
trt1;rep1;1,52E+03;4,24E-02
trt1;rep1;1,52E+03;4,20E-02
trt1;rep1;1,52E+03;4,21E-02
trt1;rep1;1,52E+03;4,13E-02
trt1;rep1;1,52E+03;4,15E-02
trt1;rep1;1,53E+03;4,19E-02
trt1;rep1;1,53E+03;4,23E-02
trt1;rep1;1,53E+03;4,29E-02
trt1;rep1;1,53E+03;4,37E-02
trt1;rep1;1,53E+03;4,41E-02
trt1;rep1;1,54E+03;4,52E-02
trt1;rep1;1,54E+03;4,63E-02
trt1;rep1;1,54E+03;4,68E-02
trt1;rep1;1,54E+03;4,68E-02
trt1;rep1;1,54E+03;4,81E-02
trt1;rep1;1,54E+03;4,94E-02
trt1;rep1;1,55E+03;5,07E-02
trt1;rep1;1,55E+03;5,16E-02
trt1;rep1;1,55E+03;5,25E-02
trt1;rep1;1,55E+03;5,33E-02
trt1;rep1;1,55E+03;5,41E-02
trt1;rep1;1,56E+03;5,50E-02
trt1;rep1;1,56E+03;5,55E-02
trt1;rep1;1,56E+03;5,57E-02
trt1;rep1;1,56E+03;5,69E-02
trt1;rep1;1,56E+03;5,77E-02
trt1;rep1;1,57E+03;5,83E-02
trt1;rep1;1,57E+03;5,88E-02
trt1;rep1;1,57E+03;5,90E-02
trt1;rep1;1,57E+03;5,94E-02
trt1;rep1;1,57E+03;6,01E-02
trt1;rep1;1,58E+03;6,01E-02
trt1;rep1;1,58E+03;6,01E-02
trt1;rep1;1,58E+03;6,06E-02
trt1;rep1;1,58E+03;6,09E-02
trt1;rep1;1,58E+03;6,10E-02
trt1;rep1;1,59E+03;6,10E-02
trt1;rep1;1,59E+03;6,09E-02
trt1;rep1;1,59E+03;6,07E-02
trt1;rep1;1,59E+03;6,06E-02
trt1;rep1;1,59E+03;6,04E-02
trt1;rep1;1,59E+03;6,01E-02
trt1;rep1;1,60E+03;5,96E-02
trt1;rep1;1,60E+03;5,91E-02
trt1;rep1;1,60E+03;5,85E-02
trt1;rep1;1,60E+03;5,79E-02
trt1;rep1;1,60E+03;5,72E-02
trt1;rep1;1,61E+03;5,66E-02
trt1;rep1;1,61E+03;5,58E-02
trt1;rep1;1,61E+03;5,50E-02
trt1;rep1;1,61E+03;5,44E-02
trt1;rep1;1,61E+03;5,40E-02
trt1;rep1;1,62E+03;5,29E-02
trt1;rep1;1,62E+03;5,16E-02
trt1;rep1;1,62E+03;5,13E-02
trt1;rep1;1,62E+03;5,09E-02
